c_date_call,option_symbol_call,dte_call,stocks_id_call,expiration_date,call_put_call,price_strike,price_open_call,price_high_call,price_low_call,price_call,volume_call,openinterest_call,iv_call,delta_call,preiv_call,gamma_call,theta_call,vega_call,rho_call,Ask_call,Bid_call,underlying_price_call,calc_OTM_call,option_id_call,is_settlement_call,c_date_put,option_symbol_put,dte_put,stocks_id_put,call_put_put,price_open_put,price_high_put,price_low_put,price_put,volume_put,openinterest_put,iv_put,delta_put,preiv_put,gamma_put,theta_put,vega_put,rho_put,Ask_put,Bid_put,underlying_price_put,calc_OTM_put,option_id_put,is_settlement_put,vol_weighted,delta_diff
2021-12-27,MSFT  220107C00345000,11,4111,2022-01-07,C,345.0,1.42,3.6,1.42,3.6,4604,1640,0.200111,0.422502,0.200111,0.0329,-0.21195,0.232679,0.042519,3.7,3.5,342.45,0.74,118086691,0,2021-12-27,MSFT  220107P00345000,11,4111,P,10.79,10.79,6.15,6.1,125,114,0.198169,-0.578511,0.198169,0.033355,-0.209985,0.231002,-0.053585,6.2,6.0,342.45,-0.74,118086692,0,0.19898949888400003,0.172502
2021-12-27,MSFT  220107C00332500,11,4111,2022-01-07,C,332.5,6.89,11.52,6.89,11.9,204,612,0.237882,0.768901,0.237882,0.021529,-0.196256,0.180998,0.075767,12.15,11.65,342.45,-2.91,118460791,0,2021-12-27,MSFT  220107P00332500,11,4111,P,2.98,3.15,1.8,1.8050001,198,131,0.230102,-0.223786,0.230102,0.021936,-0.186411,0.17632,-0.022107,1.85,1.76,342.45,2.91,118460792,0,0.23608404978,0.018900999999999946
2021-12-27,MSFT  220107C00335000,11,4111,2022-01-07,C,335.0,5.62,9.85,5.6,9.825,1053,1894,0.22506,0.720089,0.22506,0.025155,-0.205206,0.200089,0.071355,10.0,9.65,342.45,-2.18,118086687,0,2021-12-27,MSFT  220107P00335000,11,4111,P,4.15,4.21,2.33,2.31,655,1047,0.222035,-0.277251,0.222035,0.025477,-0.201563,0.201676,-0.027144,2.36,2.26,342.45,2.18,118086688,0,0.224213269225,0.02991100000000002
2021-12-27,MSFT  220114C00350000,18,4111,2022-01-14,C,350.0,1.52,2.95,1.52,2.9450002,935,1526,0.194706,0.314997,0.194706,0.023991,-0.146363,0.27015,0.051744,3.0,2.89,342.45,2.2,118161023,0,2021-12-27,MSFT  220114P00350000,18,4111,P,13.62,13.62,11.68,10.375,16,47,0.190711,-0.689253,0.190711,0.024467,-0.142362,0.271039,-0.100467,10.7,10.05,342.45,-2.2,118161024,0,0.19196941301499998,0.06499700000000003
2021-12-27,MSFT  220114C00345000,18,4111,2022-01-14,C,345.0,2.98,5.0,2.98,4.925,1368,2375,0.200635,0.443043,0.200635,0.02588,-0.167711,0.30029,0.072392,5.0,4.85,342.45,0.74,118161021,0,2021-12-27,MSFT  220114P00345000,18,4111,P,8.74,9.0,7.84,7.4750004,12,24,0.200887,-0.55697,0.200887,0.025954,-0.167783,0.30142,-0.085235,7.65,7.3,342.45,-0.74,118161022,0,0.200775353164,0.19304300000000002
2021-12-27,MSFT  220114C00330000,18,4111,2022-01-14,C,330.0,11.1,14.93,11.1,15.175,225,772,0.245637,0.760207,0.245637,0.016634,-0.161824,0.236301,0.1209,15.5,14.85,342.45,-3.64,118161015,0,2021-12-27,MSFT  220114P00330000,18,4111,P,4.11,4.11,2.51,2.4650002,678,695,0.235132,-0.230814,0.235132,0.017015,-0.150924,0.231374,-0.040195,2.55,2.38,342.45,3.64,118161016,0,0.243117974535,0.010206999999999966
2021-12-27,MSFT  220114C00332500,18,4111,2022-01-14,C,332.5,10.6,12.0,10.6,13.125,12,0,0.235884,0.722375,0.235884,0.018688,-0.167606,0.254936,0.115522,13.5,12.75,342.45,-2.91,118536879,0,2021-12-27,MSFT  220114P00332500,18,4111,P,4.45,4.45,3.1,2.98,100,0,0.228644,-0.271729,0.228644,0.019154,-0.160635,0.256947,-0.043699,3.05,2.91,342.45,2.91,118536880,0,0.233873995,0.02762500000000001
2021-12-27,MSFT  220121C00355000,25,4111,2022-01-21,C,355.0,1.4,2.5,1.4,2.46,1474,13642,0.192712,0.246008,0.192712,0.018242,-0.109047,0.282366,0.056017,2.5,2.42,342.45,3.66,113463827,0,2021-12-27,MSFT  220121P00355000,25,4111,P,17.2,17.2,16.0,14.825001,25,548,0.186742,-0.761782,0.186742,0.018582,-0.103373,0.277386,-0.148031,15.05,14.6,342.45,-3.66,113463828,0,0.18821066776,0.0039919999999999956
2021-12-27,MSFT  220121C00350000,25,4111,2022-01-21,C,350.0,2.32,4.0,2.18,3.95,5961,19785,0.196076,0.345307,0.196076,0.020973,-0.129837,0.330316,0.078288,4.0,3.9,342.45,2.2,113425727,0,2021-12-27,MSFT  220121P00350000,25,4111,P,14.5,14.5,12.2,11.425,126,1344,0.194274,-0.656469,0.194274,0.021218,-0.128026,0.327031,-0.134901,11.6,11.25,342.45,-2.2,113425728,0,0.194896243214,0.09530699999999998
2021-12-27,MSFT  220121C00330000,25,4111,2022-01-21,C,330.0,11.2,15.85,11.2,15.875,1560,34134,0.232775,0.738732,0.232775,0.015587,-0.136305,0.291436,0.1624,16.0,15.75,342.45,-3.64,112858347,0,2021-12-27,MSFT  220121P00330000,25,4111,P,5.75,5.75,3.4,3.425,1201,24328,0.233515,-0.261566,0.233515,0.015618,-0.136567,0.297543,-0.058845,3.5,3.35,342.45,3.64,112858348,0,0.23296833832,0.011267999999999945
2021-12-27,MSFT  220121C00327500,25,4111,2022-01-21,C,327.5,11.26,18.05,11.26,17.95,89,404,0.241216,0.770258,0.241216,0.014037,-0.131856,0.271968,0.168373,18.15,17.75,342.45,-4.37,118460803,0,2021-12-27,MSFT  220121P00327500,25,4111,P,4.04,4.21,2.94,2.92,414,282,0.239058,-0.227556,0.239058,0.014149,-0.129683,0.276442,-0.051443,2.98,2.86,342.45,4.37,118460804,0,0.240720216764,0.020257999999999998
2021-12-27,MSFT  220128C00360000,32,4111,2022-01-28,C,360.0,1.85,3.0,1.61,2.6599998,554,408,0.211561,0.222124,0.211561,0.013879,-0.100005,0.301886,0.064356,3.2,2.12,342.45,5.12,118235621,0,2021-12-27,MSFT  220128P00360000,32,4111,P,,,,21.0,0,4,0.237814,-0.7502,0.237814,0.013242,-0.119499,0.331012,-0.192391,22.0,20.0,342.45,-5.12,118235622,0,0.231982578628,0.027876000000000012
2021-12-27,MSFT  220128C00355000,32,4111,2022-01-28,C,355.0,3.0,4.3,2.99,4.225,364,429,0.222306,0.304159,0.222306,0.01552,-0.123509,0.354737,0.087614,4.5,3.95,342.45,3.66,118235619,0,2021-12-27,MSFT  220128P00355000,32,4111,P,18.71,18.71,18.71,17.25,1,3,0.236354,-0.684072,0.236354,0.014915,-0.133119,0.362279,-0.181082,18.8,15.7,342.45,-3.66,118235620,0,0.232081174368,0.05415900000000001
2021-12-27,MSFT  220128C00325000,32,4111,2022-01-28,C,325.0,18.2,21.0,18.2,21.650002,135,354,0.272034,0.755135,0.272034,0.011393,-0.136136,0.318662,0.207733,23.35,19.95,342.45,-5.1,118235607,0,2021-12-27,MSFT  220128P00325000,32,4111,P,6.17,6.17,4.15,4.2,222,237,0.2727,-0.245211,0.2727,0.011414,-0.136103,0.318748,-0.071529,4.45,3.95,342.45,5.1,118235608,0,0.27219708009,0.005135000000000001
2021-12-27,MSFT  220128C00330000,32,4111,2022-01-28,C,330.0,13.5,17.9,13.5,17.575,79,511,0.255305,0.701569,0.255305,0.013399,-0.140949,0.351713,0.195224,18.05,17.1,342.45,-3.64,118235609,0,2021-12-27,MSFT  220128P00330000,32,4111,P,7.67,7.67,5.22,5.4,118,208,0.263715,-0.303341,0.263715,0.013119,-0.146255,0.358749,-0.087649,5.65,5.15,342.45,3.64,118235610,0,0.25781480471,0.048431
2021-12-27,MSFT  220204C00360000,39,4111,2022-02-04,C,360.0,3.1,4.45,2.55,4.85,73,1,0.252401,0.286719,0.252401,0.012051,-0.123628,0.381123,0.09973,6.1,3.6,342.45,5.12,118496587,0,2021-12-27,MSFT  220204P00360000,39,4111,P,,,,22.025,0,0,0.243388,-0.721739,0.243388,0.012375,-0.116897,0.370887,-0.2302,23.55,20.5,342.45,-5.12,118496588,0,0.24597219834700002,0.036719
2021-12-27,MSFT  220204C00365000,39,4111,2022-02-04,C,365.0,2.41,2.9,2.33,2.855,9,2,0.227357,0.206323,0.227357,0.011207,-0.093278,0.319265,0.072444,3.15,2.56,342.45,6.58,118496589,0,2021-12-27,MSFT  220204P00365000,39,4111,P,,,,25.75,0,0,0.239162,-0.78146,0.239162,0.011075,-0.100822,0.335255,-0.239606,27.45,24.05,342.45,-6.58,118496590,0,0.236726356985,0.043676999999999994
2021-12-27,MSFT  220204C00325000,39,4111,2022-02-04,C,325.0,21.35,21.5,21.35,22.675,3,5,0.274717,0.735232,0.274717,0.010647,-0.129813,0.366487,0.244797,23.65,21.7,342.45,-5.1,118496573,0,2021-12-27,MSFT  220204P00325000,39,4111,P,6.03,6.03,5.0,4.45,222,14,0.2542,-0.250493,0.2542,0.011222,-0.116201,0.351811,-0.088916,5.55,3.35,342.45,5.1,118496574,0,0.269284754944,0.014768000000000003
2021-12-27,MSFT  220204C00320000,39,4111,2022-02-04,C,320.0,,,,26.625,0,0,0.283336,0.782235,0.283336,0.009281,-0.120468,0.329504,0.257776,27.25,26.0,342.45,-6.5600000000000005,118496571,0,2021-12-27,MSFT  220204P00320000,39,4111,P,5.8,5.8,3.91,3.55,281,37,0.26519,-0.203823,0.26519,0.009576,-0.107955,0.325214,-0.072595,4.5,2.6,342.45,6.5600000000000005,118496572,0,0.27938443631,0.032235000000000014
2021-12-27,MSFT  220218C00365000,53,4111,2022-02-18,C,365.0,2.66,4.25,2.61,4.25,412,22125,0.232062,0.247436,0.232062,0.010552,-0.091266,0.409993,0.113536,4.4,4.1,342.45,6.58,117104249,0,2021-12-27,MSFT  220218P00365000,53,4111,P,28.15,28.15,28.07,26.925,2,24,0.223437,-0.766206,0.223437,0.010566,-0.083327,0.405677,-0.397267,27.3,26.55,342.45,-6.58,117104250,0,0.2255711355,0.0025640000000000107
2021-12-27,MSFT  220218C00360000,53,4111,2022-02-18,C,360.0,4.1,5.56,4.1,5.6,818,3892,0.234832,0.30223,0.234832,0.011518,-0.102045,0.460764,0.137649,5.75,5.45,342.45,5.12,117104247,0,2021-12-27,MSFT  220218P00360000,53,4111,P,25.3,25.3,24.55,23.275,3,153,0.227713,-0.709662,0.227713,0.0116,-0.095261,0.458856,-0.365727,23.65,22.9,342.45,-5.12,117104248,0,0.22986457537,0.05223
2021-12-27,MSFT  220218C00320000,53,4111,2022-02-18,C,320.0,23.0,28.0,22.59,28.075,180,3036,0.281556,0.755775,0.281556,0.008658,-0.110752,0.406971,0.318275,28.3,27.85,342.45,-6.5600000000000005,117104231,0,2021-12-27,MSFT  220218P00320000,53,4111,P,7.0,7.0,5.8,5.7250004,373,3033,0.279188,-0.249506,0.279188,0.008764,-0.108995,0.407705,-0.126534,5.8,5.65,342.45,6.5600000000000005,117104232,0,0.2809776752,0.005774999999999975
2021-12-27,MSFT  220218C00325000,53,4111,2022-02-18,C,325.0,19.73,24.2,19.73,24.15,215,1995,0.271447,0.713366,0.271447,0.009742,-0.115748,0.44941,0.303884,24.3,24.0,342.45,-5.1,117104233,0,2021-12-27,MSFT  220218P00325000,53,4111,P,9.5,9.5,6.9,6.875,246,2227,0.270325,-0.293155,0.270325,0.009813,-0.114374,0.457289,-0.148165,7.0,6.75,342.45,5.1,117104234,0,0.271125396652,0.036634000000000055
2021-12-27,MSFT  220318C00370000,81,4111,2022-03-18,C,370.0,4.45,5.5,4.45,5.525,83,1845,0.235234,0.256044,0.235234,0.008552,-0.076202,0.528059,0.181408,5.65,5.4,342.45,8.04,114482887,0,2021-12-27,MSFT  220318P00370000,81,4111,P,,,,33.225,0,135,0.228843,-0.751565,0.228843,0.008648,-0.070907,0.504575,-0.511168,33.55,32.9,342.45,-8.04,114482888,0,0.23047937720400002,0.006043999999999994
2021-12-27,MSFT  220318C00375000,81,4111,2022-03-18,C,375.0,3.7,4.42,3.7,4.4,132,4082,0.232904,0.216086,0.232904,0.007853,-0.06857,0.469737,0.154441,4.5,4.3,342.45,9.51,114559811,0,2021-12-27,MSFT  220318P00375000,81,4111,P,,,,37.15,0,239,0.22705,-0.791491,0.22705,0.007899,-0.063496,0.468889,-0.531657,37.45,36.85,342.45,-9.51,114559812,0,0.22831496744399998,0.033914
2021-12-27,MSFT  220318C00315000,81,4111,2022-03-18,C,315.0,31.1,34.5,31.1,34.699997,35,3217,0.291822,0.751963,0.291822,0.006908,-0.095388,0.520379,0.427585,35.1,34.3,342.45,-8.02,112858373,0,2021-12-27,MSFT  220318P00315000,81,4111,P,8.85,8.85,7.1,7.125,98,1960,0.281979,-0.246437,0.281979,0.006978,-0.088307,0.505862,-0.185489,7.25,7.0,342.45,8.02,112858374,0,0.289380571809,0.001963000000000048
2021-12-27,MSFT  220318C00320000,81,4111,2022-03-18,C,320.0,27.8,30.4,27.35,30.725,127,3799,0.281776,0.718718,0.281776,0.007613,-0.097934,0.556156,0.421048,31.0,30.45,342.45,-6.5600000000000005,110900515,0,2021-12-27,MSFT  220318P00320000,81,4111,P,10.0,10.07,8.37,8.325,154,3376,0.275545,-0.28187,0.275545,0.007651,-0.092411,0.551089,-0.210967,8.45,8.2,342.45,6.5600000000000005,110900516,0,0.280023331858,0.03128200000000003
2021-12-27,MSFT  220414C00375000,108,4111,2022-04-14,C,375.0,6.1,6.45,6.1,6.675,60,1606,0.240875,0.262422,0.240875,0.007278,-0.068153,0.605892,0.245579,6.85,6.5,342.45,9.51,116470359,0,2021-12-27,MSFT  220414P00375000,108,4111,P,,,,39.1,0,67,0.232264,-0.748025,0.232264,0.007453,-0.062371,0.587088,-0.656348,39.4,38.8,342.45,-9.51,116470360,0,0.234523715842,0.012421999999999989
2021-12-27,MSFT  220414C00380000,108,4111,2022-04-14,C,380.0,4.4,5.5,4.4,5.55,46,564,0.239246,0.228373,0.239246,0.006827,-0.063037,0.572933,0.217731,5.7,5.4,342.45,10.97,116470361,0,2021-12-27,MSFT  220414P00380000,108,4111,P,,,,42.949997,0,53,0.229415,-0.783736,0.229415,0.006937,-0.056347,0.544816,-0.672858,43.35,42.55,342.45,-10.97,116470362,0,0.23166013496300003,0.021627000000000007
2021-12-27,MSFT  220414C00310000,108,4111,2022-04-14,C,310.0,35.52,39.7,35.52,40.8,150,1103,0.296957,0.757101,0.296957,0.005777,-0.08302,0.591241,0.610552,41.05,40.55,342.45,-9.48,116470333,0,2021-12-27,MSFT  220414P00310000,108,4111,P,9.42,9.42,8.49,8.275,27,804,0.289253,-0.240448,0.289253,0.005813,-0.077234,0.568888,-0.243537,8.45,8.1,342.45,9.48,116470334,0,0.29508570610400003,0.007101000000000024
2021-12-27,MSFT  220414C00315000,108,4111,2022-04-14,C,315.0,35.06,35.35,35.06,37.025,4,612,0.291227,0.727382,0.291227,0.006237,-0.086099,0.613388,0.600234,37.35,36.7,342.45,-8.02,116470335,0,2021-12-27,MSFT  220414P00315000,108,4111,P,10.77,10.77,9.65,9.5,63,433,0.283946,-0.270505,0.283946,0.006298,-0.080588,0.609003,-0.272772,9.65,9.35,342.45,8.02,116470336,0,0.289242068342,0.022618000000000027
2021-12-27,MSFT  211231C00342500,4,4111,2021-12-31,C,342.5,0.66,2.88,0.66,2.835,25607,3717,0.199865,0.501542,0.199865,0.055679,-0.357636,0.143017,0.018512,2.88,2.79,342.45,0.01,118303925,0,2021-12-27,MSFT  211231P00342500,4,4111,P,5.9,5.9,2.82,2.9099998,706,184,0.201728,-0.498416,0.201728,0.055429,-0.362013,0.143022,-0.017068,3.0,2.82,342.45,-0.01,118303926,0,0.200793627254,
2021-12-27,MSFT  220107C00340000,11,4111,2022-01-07,C,340.0,3.05,6.25,2.82,6.275,3965,2847,0.209438,0.585629,0.209438,0.0313,-0.220983,0.231684,0.058548,6.4,6.15,342.45,-0.72,118086689,0,2021-12-27,MSFT  220107P00340000,11,4111,P,7.25,7.25,3.8,3.775,647,588,0.207615,-0.413659,0.207615,0.031722,-0.219347,0.233881,-0.03959,3.85,3.7,342.45,0.72,118086690,0,0.208682601667,
2021-12-27,MSFT  220107C00342500,11,4111,2022-01-07,C,342.5,2.15,4.9,2.15,4.8,2006,604,0.203266,0.505658,0.203266,0.033011,-0.219472,0.237145,0.050739,4.9,4.7,342.45,0.01,118460795,0,2021-12-27,MSFT  220107P00342500,11,4111,P,10.0,10.0,4.85,4.825,217,21,0.202499,-0.494415,0.202499,0.0333,-0.218987,0.237148,-0.046643,4.9,4.75,342.45,-0.01,118460796,0,0.20288683968600002,
2021-12-27,MSFT  220114C00340000,18,4111,2022-01-14,C,340.0,4.51,7.6,4.51,7.7,815,3777,0.211474,0.570361,0.211474,0.02442,-0.175891,0.298656,0.092525,7.8,7.6,342.45,-0.72,118161019,0,2021-12-27,MSFT  220114P00340000,18,4111,P,6.64,6.64,5.23,5.175,224,91,0.209187,-0.429087,0.209187,0.024778,-0.173816,0.299142,-0.067436,5.3,5.05,342.45,0.72,118161020,0,0.210491415607,
2021-12-27,MSFT  220114C00342500,18,4111,2022-01-14,C,342.5,4.25,6.22,4.01,6.275,297,0,0.207418,0.508298,0.207418,0.025286,-0.175166,0.303321,0.082747,6.4,6.15,342.45,0.01,118536883,0,2021-12-27,MSFT  220114P00342500,18,4111,P,7.35,7.53,6.4,6.225,7,0,0.204554,-0.491901,0.204554,0.02577,-0.172804,0.303325,-0.076118,6.35,6.1,342.45,-0.01,118536884,0,0.206009765472,
2021-12-27,MSFT  220121C00340000,25,4111,2022-01-21,C,340.0,5.4,8.92,5.4,8.799999,5516,32052,0.210523,0.563192,0.210523,0.020878,-0.149137,0.35305,0.126072,8.9,8.7,342.45,-0.72,113359841,0,2021-12-27,MSFT  220121P00340000,25,4111,P,8.5,8.8,6.3,6.35,1522,13344,0.210923,-0.436913,0.210923,0.020927,-0.149154,0.352495,-0.095548,6.45,6.25,342.45,0.72,113359842,0,0.2106977232,
2021-12-27,MSFT  220121C00342500,25,4111,2022-01-21,C,342.5,5.4,7.4,5.2,7.425,911,532,0.208066,0.510275,0.208066,0.021387,-0.149179,0.357426,0.114602,7.5,7.35,342.45,0.01,118460809,0,2021-12-27,MSFT  220121P00342500,25,4111,P,8.75,9.0,7.48,7.35,42,46,0.205143,-0.489966,0.205143,0.021803,-0.146942,0.357429,-0.105496,7.5,7.2,342.45,-0.01,118460810,0,0.206634533825,
2021-12-27,MSFT  220128C00340000,32,4111,2022-01-28,C,340.0,7.75,11.55,7.75,11.225,813,1215,0.246549,0.55414,0.246549,0.015811,-0.154914,0.400785,0.156528,11.55,10.9,342.45,-0.72,118235613,0,2021-12-27,MSFT  220128P00340000,32,4111,P,9.7,10.52,7.3,8.4,33,107,0.237938,-0.444951,0.237938,0.016464,-0.149268,0.40146,-0.125315,9.05,7.75,342.45,0.72,118235614,0,0.24270969954,
2021-12-27,MSFT  220128C00345000,32,4111,2022-01-28,C,345.0,5.4,8.65,5.4,8.375,644,2816,0.236042,0.472147,0.236042,0.016628,-0.149273,0.40353,0.13441,8.45,8.3,342.45,0.74,118235615,0,2021-12-27,MSFT  220128P00345000,32,4111,P,12.73,12.73,11.04,10.75,18,56,0.232383,-0.528878,0.232383,0.016971,-0.146674,0.401737,-0.146199,11.4,10.1,342.45,-0.74,118235616,0,0.234110585873,
2021-12-27,MSFT  220204C00340000,39,4111,2022-02-04,C,340.0,10.32,12.22,10.28,12.025,220,12,0.241275,0.552533,0.241275,0.014643,-0.137507,0.442696,0.189326,12.4,11.65,342.45,-0.72,118496579,0,2021-12-27,MSFT  220204P00340000,39,4111,P,10.75,10.95,9.83,9.85,379,1,0.248281,-0.448089,0.248281,0.014301,-0.141095,0.444512,-0.154442,10.5,9.2,342.45,0.72,118496580,0,0.244409953802,
2021-12-27,MSFT  220204C00345000,39,4111,2022-02-04,C,345.0,7.5,9.45,7.5,10.15,185,6,0.253514,0.481425,0.253514,0.014043,-0.145484,0.44609,0.165311,11.3,9.0,342.45,0.74,118496581,0,2021-12-27,MSFT  220204P00345000,39,4111,P,13.46,13.46,13.46,11.950001,1,30,0.237565,-0.522146,0.237565,0.015057,-0.135897,0.447898,-0.177229,12.55,11.35,342.45,-0.74,118496582,0,0.24524324732500002,
2021-12-27,MSFT  220218C00340000,53,4111,2022-02-18,C,340.0,10.69,14.21,10.69,14.200001,1609,9381,0.250792,0.549524,0.250792,0.012252,-0.124014,0.516135,0.242326,14.3,14.1,342.45,-0.72,117104239,0,2021-12-27,MSFT  220218P00340000,53,4111,P,14.03,14.25,11.92,11.950001,227,2244,0.248255,-0.457731,0.248255,0.012315,-0.120842,0.517547,-0.232722,12.05,11.85,342.45,0.72,117104240,0,0.249649142388,
2021-12-27,MSFT  220218C00345000,53,4111,2022-02-18,C,345.0,8.6,11.5,7.7,11.475,766,4716,0.244825,0.486927,0.244825,0.01265,-0.121966,0.520859,0.21631,11.5,11.45,342.45,0.74,117104241,0,2021-12-27,MSFT  220218P00345000,53,4111,P,16.81,16.81,14.29,14.174999,67,1693,0.240747,-0.521074,0.240747,0.012769,-0.117722,0.52124,-0.264926,14.4,13.95,342.45,-0.74,117104242,0,0.24273268830599998,
2021-12-27,MSFT  220318C00340000,81,4111,2022-03-18,C,340.0,15.25,17.44,14.98,17.375,3250,3686,0.254834,0.545322,0.254834,0.009797,-0.102766,0.638142,0.352075,17.5,17.25,342.45,-0.72,113359843,0,2021-12-27,MSFT  220318P00340000,81,4111,P,17.1,17.4,15.25,15.125,2300,1437,0.251075,-0.457115,0.251075,0.009857,-0.098525,0.639125,-0.333279,15.25,15.0,342.45,0.72,113359844,0,0.253124865398,
2021-12-27,MSFT  220318C00345000,81,4111,2022-03-18,C,345.0,12.24,14.8,12.24,14.675,244,2441,0.249719,0.495279,0.249719,0.010047,-0.101131,0.643461,0.327533,14.75,14.6,342.45,0.74,113463829,0,2021-12-27,MSFT  220318P00345000,81,4111,P,20.05,20.05,17.35,17.425,17,845,0.245839,-0.507506,0.245839,0.01013,-0.09695,0.644105,-0.36673,17.6,17.25,342.45,-0.74,113463830,0,0.24776068252,
2021-12-27,MSFT  220414C00340000,108,4111,2022-04-14,C,340.0,17.7,20.5,17.7,20.375,393,2020,0.261109,0.545797,0.261109,0.008224,-0.090873,0.737078,0.48965,20.5,20.25,342.45,-0.72,116470345,0,2021-12-27,MSFT  220414P00340000,108,4111,P,19.1,19.35,18.34,17.95,276,1040,0.256309,-0.455206,0.256309,0.008362,-0.086759,0.737393,-0.443584,18.15,17.75,342.45,0.72,116470346,0,0.25892882559999997,
2021-12-27,MSFT  220414C00345000,108,4111,2022-04-14,C,345.0,15.62,17.85,15.57,17.8,190,2811,0.257977,0.504103,0.257977,0.008371,-0.09022,0.743019,0.457175,18.0,17.6,342.45,0.74,116470347,0,2021-12-27,MSFT  220414P00345000,108,4111,P,21.68,21.75,20.65,20.25,201,650,0.251527,-0.497967,0.251527,0.008578,-0.085579,0.743199,-0.480373,20.45,20.05,342.45,-0.74,116470348,0,0.25477846435,
2021-12-28,MSFT  211231C00345000,3,4111,2021-12-31,C,345.0,2.01,2.5,0.96,1.155,28330,9035,0.21051,0.286783,0.21051,0.052284,-0.369795,0.105345,0.007949,1.19,1.12,341.25,1.1,117823133,0,2021-12-28,MSFT  211231P00345000,3,4111,P,3.82,5.5,3.55,4.7250004,1427,660,0.193234,-0.730889,0.193234,0.055435,-0.329694,0.101982,-0.017557,4.9,4.55,341.25,-1.1,117823134,0,0.198188463108,0.03678300000000001
2021-12-28,MSFT  211231C00342500,3,4111,2021-12-31,C,342.5,2.88,3.75,1.72,2.0349998,20777,6269,0.21122,0.428162,0.21122,0.060058,-0.427712,0.121417,0.011842,2.11,1.96,341.25,0.37,118303925,0,2021-12-28,MSFT  211231P00342500,3,4111,P,2.71,3.9,2.25,3.125,2913,501,0.198155,-0.577139,0.198155,0.064169,-0.401543,0.12156,-0.014529,3.25,3.0,341.25,-0.37,118303926,0,0.20374893653,0.178162
2021-12-28,MSFT  211231C00337500,3,4111,2021-12-31,C,337.5,6.2,7.18,4.55,5.125,1559,2572,0.233572,0.702875,0.233572,0.047906,-0.417379,0.107098,0.019293,5.35,4.9,341.25,-1.1,118303923,0,2021-12-28,MSFT  211231P00337500,3,4111,P,1.05,1.66,0.85,1.145,3826,1497,0.211848,-0.278994,0.211848,0.051471,-0.368306,0.105563,-0.007382,1.21,1.08,341.25,1.1,118303924,0,0.2271172565,0.04712499999999997
2021-12-28,MSFT  211231C00340000,3,4111,2021-12-31,C,340.0,4.45,5.45,2.92,3.35,7803,8738,0.217342,0.577849,0.217342,0.058197,-0.438927,0.121066,0.015932,3.5,3.2,341.25,-0.37,117823131,0,2021-12-28,MSFT  211231P00340000,3,4111,P,1.66,2.68,1.42,1.935,8154,2539,0.203848,-0.417453,0.203848,0.062208,-0.41208,0.121951,-0.010822,2.0,1.87,341.25,0.37,117823132,0,0.211645494406,0.17215100000000005
2021-12-28,MSFT  220107C00350000,10,4111,2022-01-07,C,350.0,1.86,2.35,1.36,1.49,4545,3161,0.201512,0.229124,0.201512,0.02662,-0.172604,0.171147,0.021013,1.55,1.43,341.25,2.56,118086693,0,2021-12-28,MSFT  220107P00350000,10,4111,P,10.0,10.6,8.99,10.0,19,109,0.187559,-0.788398,0.187559,0.027444,-0.153409,0.167465,-0.060462,10.2,9.8,341.25,-2.56,118086694,0,0.19075596717200002,0.020876000000000006
2021-12-28,MSFT  220107C00345000,10,4111,2022-01-07,C,345.0,3.7,4.3,2.7,3.02,3618,3060,0.205411,0.380634,0.205411,0.032833,-0.221269,0.215175,0.034759,3.1,2.94,341.25,1.1,118086691,0,2021-12-28,MSFT  220107P00345000,10,4111,P,6.5,7.15,5.45,6.5,674,143,0.192937,-0.627761,0.192937,0.034852,-0.206484,0.213337,-0.051996,6.7,6.3,341.25,-1.1,118086692,0,0.197685028516,0.13063399999999997
2021-12-28,MSFT  220107C00332500,10,4111,2022-01-07,C,332.5,11.2,12.83,10.35,10.85,143,604,0.241628,0.748573,0.241628,0.023354,-0.21803,0.180035,0.067014,11.1,10.6,341.25,-2.56,118460791,0,2021-12-28,MSFT  220107P00332500,10,4111,P,1.96,2.0,1.59,1.8599999,213,236,0.228453,-0.239688,0.228453,0.02417,-0.201051,0.180099,-0.021326,1.93,1.79,341.25,2.56,118460792,0,0.238315449275,0.001426999999999956
2021-12-28,MSFT  220107C00335000,10,4111,2022-01-07,C,335.0,9.9,10.8,8.35,8.9,325,1847,0.232091,0.691793,0.232091,0.026843,-0.231145,0.198767,0.06224,9.1,8.7,341.25,-1.83,118086687,0,2021-12-28,MSFT  220107P00335000,10,4111,P,2.13,2.72,2.04,2.4099998,506,1039,0.220302,-0.299253,0.220302,0.028042,-0.216879,0.199988,-0.0265,2.47,2.35,341.25,1.83,118086688,0,0.228457547677,0.05820700000000001
2021-12-28,MSFT  220114C00350000,17,4111,2022-01-14,C,350.0,3.05,3.5,2.39,2.585,1225,1872,0.200399,0.286771,0.200399,0.023071,-0.148031,0.250767,0.044375,2.67,2.5,341.25,2.56,118161023,0,2021-12-28,MSFT  220114P00350000,17,4111,P,10.17,11.06,10.17,11.0,6,46,0.187268,-0.727806,0.187268,0.024173,-0.134619,0.24367,-0.098044,11.3,10.7,341.25,-2.56,118161024,0,0.19103359000099998,0.036771
